Tarposition(deg)	position(deg)	Current(A)
0.00000000 359.09912109 0.19936927
0.00000000 359.09912109 0.19936647
0.00000000 359.09912109 0.19948471
0.00000000 359.09912109 0.19984789
0.00000000 359.09912109 0.19978450
0.00000000 359.09912109 0.19958067
0.00000000 359.09912109 0.19958082
0.00000000 359.09912109 0.19958445
0.00000000 359.09912109 0.19970763
0.00000000 359.09912109 0.19961749
0.00000000 359.09912109 0.19975564
0.00000000 359.09912109 0.19964822
0.00000000 359.09912109 0.19937149
0.00000000 359.09912109 0.19941574
0.00000000 359.09912109 0.19932254
0.00000000 359.09912109 0.19937380
0.00000000 359.09912109 0.19923052
0.00000000 359.09912109 0.19930007
0.00000000 359.09912109 0.19936505
0.00000000 359.09912109 0.19920644
0.00000000 359.09912109 0.19905277
0.00000000 359.09912109 0.19885355
0.00000000 359.09912109 0.19911164
0.00000000 359.09912109 0.19898094
0.00000000 359.09912109 0.19914155
0.00000000 359.09912109 0.19900511
0.00000000 359.09912109 0.19884820
0.00000000 359.09912109 0.19894768
0.00000000 359.09912109 0.19892576
0.00000000 359.09912109 0.19902959
0.00000000 359.09912109 0.19915383
0.00000000 359.09912109 0.19934976
0.00000000 359.09912109 0.19935180
0.00000000 359.09912109 0.19917405
0.00000000 359.09912109 0.19921544
0.00000000 359.09912109 0.19945990
0.00000000 359.09912109 0.19944215
0.00000000 359.09912109 0.19949038
0.00000000 359.09912109 0.19934869
0.00000000 359.09912109 0.19947596
0.00000000 359.09912109 0.19940187
0.00000000 359.09912109 0.19948548
0.00000000 359.09912109 0.19966887
0.00000000 359.09912109 0.19975273
0.00000000 359.09912109 0.19973838
0.00000000 359.09912109 0.19945787
0.00000000 359.09912109 0.19945626
0.00000000 359.09912109 0.19970267
0.00000000 359.09912109 0.19993933
0.00000000 359.09912109 0.20000239
0.00000000 359.09912109 0.20014814
0.00000000 359.09912109 0.20006089
0.00000000 359.09912109 0.19984305
0.00000000 359.09912109 0.19989787
0.00000000 359.09912109 0.20000394
0.00000000 359.09912109 0.19996057
0.00000000 359.09912109 0.19966155
0.00000000 359.09912109 0.19974297
0.00000000 359.09912109 0.19973110
0.00000000 359.09912109 0.19991328
0.00000000 359.09912109 0.19988221
0.00000000 359.09912109 0.20012137
0.00000000 359.09912109 0.20005967
0.00000000 359.09912109 0.19996129
0.00000000 359.09912109 0.19986004
0.00000000 359.09912109 0.19991119
0.00000000 359.09912109 0.19993348
0.00000000 359.09912109 0.19985935
0.00000000 359.09912109 0.19988361
0.00000000 359.09912109 0.19994634
0.00000000 359.09912109 0.20018093
0.00000000 359.09912109 0.20031865
0.00000000 359.09912109 0.20025635
0.00000000 359.09912109 0.19993459
0.00000000 359.09912109 0.19966920
0.00000000 359.09912109 0.19960006
0.00000000 359.09912109 0.19960804
0.00000000 359.15405273 0.19957671
0.00000000 359.15405273 0.19966730
0.00000000 359.15405273 0.19963248
0.00000000 359.15405273 0.19972585
0.00000000 359.15405273 0.19935416
0.00000000 359.15405273 0.19951682
0.00000000 359.15405273 0.19969849
0.00000000 359.15405273 0.19971760
0.00000000 359.15405273 0.19950564
0.00000000 359.15405273 0.19947131
0.00000000 359.15405273 0.19977124
0.00000000 359.15405273 0.20000419
0.00000000 359.15405273 0.20017472
0.00000000 359.15405273 0.20004845
0.00000000 359.15405273 0.20007645
0.00000000 359.15405273 0.20015670
0.00000000 359.15405273 0.19999322
0.00000000 359.15405273 0.19985302
0.00000000 359.15405273 0.19986266
0.00000000 359.15405273 0.19995770
0.00000000 359.15405273 0.19989935
0.00000000 359.15405273 0.19963622
0.00000000 359.15405273 0.19969696
0.00000000 359.15405273 0.19982462
0.00000000 359.15405273 0.20002538
0.00000000 359.15405273 0.19952479
0.00000000 359.15405273 0.19938187
0.00000000 359.15405273 0.19975671
0.00000000 359.15405273 0.19954979
0.00000000 359.15405273 0.19971183
0.00000000 359.15405273 0.19978671
0.00000000 359.15405273 0.19975758
0.00000000 359.15405273 0.19986539
0.00000000 359.15405273 0.19962886
0.00000000 359.15405273 0.19957204
0.00000000 359.15405273 0.19955947
0.00000000 359.15405273 0.19960932
0.00000000 359.15405273 0.19944246
0.00000000 359.15405273 0.19919175
0.00000000 359.15405273 0.19929846
0.00000000 359.15405273 0.19926310
0.00000000 359.15405273 0.19951123
0.00000000 359.15405273 0.19929753
0.00000000 359.15405273 0.19952771
0.00000000 359.15405273 0.19947423
0.00000000 359.15405273 0.19953619
0.00000000 359.15405273 0.19957064
0.00000000 359.15405273 0.19977596
0.00000000 359.15405273 0.19959757
0.00000000 359.15405273 0.19965832
0.00000000 359.15405273 0.19964983
0.00000000 359.15405273 0.19956556
0.00000000 359.15405273 0.19967091
0.00000000 359.15405273 0.19973990
0.00000000 359.15405273 0.19991952
0.00000000 359.15405273 0.20007789
0.00000000 359.15405273 0.20018354
0.00000000 359.15405273 0.20013922
0.00000000 359.15405273 0.20005161
0.00000000 359.15405273 0.20011455
0.00000000 359.15405273 0.19999835
0.00000000 359.15405273 0.19969064
0.00000000 359.15405273 0.19973655
0.00000000 359.15405273 0.19972244
0.00000000 359.15405273 0.19976997
0.00000000 359.15405273 0.19997141
0.00000000 359.15405273 0.20026617
0.00000000 359.15405273 0.20031251
0.00000000 359.15405273 0.20048326
0.00000000 359.15405273 0.20038684
0.00000000 359.15405273 0.20022832
0.00000000 359.15405273 0.19987385
0.00000000 359.15405273 0.19981086
0.00000000 359.15405273 0.19993976
0.00000000 359.15405273 0.19980156
0.00000000 359.15405273 0.19961154
0.00000000 359.15405273 0.19952755
0.00000000 359.15405273 0.19944890
0.00000000 359.15405273 0.19967780
0.00000000 359.15405273 0.19950591
0.00000000 359.15405273 0.19934577
0.00000000 359.20898438 0.19895849
0.00000000 359.20898438 0.19877450
0.00000000 359.20898438 0.19869573
0.00000000 359.20898438 0.19857199
0.00000000 359.20898438 0.19836976
0.00000000 359.20898438 0.19845660
0.00000000 359.20898438 0.19861612
0.00000000 359.20898438 0.19859400
0.00000000 359.20898438 0.19867229
0.00000000 359.20898438 0.19883776
0.00000000 359.20898438 0.19902065
0.00000000 359.20898438 0.19917683
0.00000000 359.20898438 0.19912779
0.00000000 359.20898438 0.19940105
0.00000000 359.20898438 0.19933502
0.00000000 359.20898438 0.19958128
0.00000000 359.20898438 0.19944812
0.00000000 359.20898438 0.19961613
0.00000000 359.20898438 0.19963247
0.00000000 359.20898438 0.19970889
0.00000000 359.20898438 0.19975692
0.00000000 359.20898438 0.19978938
0.00000000 359.20898438 0.19945070
0.00000000 359.20898438 0.19896525
0.00000000 359.20898438 0.19927965
0.00000000 359.20898438 0.19952366
0.00000000 359.20898438 0.19954748
0.00000000 359.20898438 0.19944616
0.00000000 359.20898438 0.19943140
0.00000000 359.20898438 0.19931558
0.00000000 359.20898438 0.19954155
0.00000000 359.20898438 0.19941585
0.00000000 359.20898438 0.19951074
0.00000000 359.20898438 0.19939142
0.00000000 359.20898438 0.19946507
0.00000000 359.20898438 0.19938920
0.00000000 359.20898438 0.19944021
0.00000000 359.20898438 0.19942749
0.00000000 359.20898438 0.19955710
0.00000000 359.20898438 0.19955660
0.00000000 359.20898438 0.19934443
0.00000000 359.20898438 0.19960167
0.00000000 359.20898438 0.19959903
0.00000000 359.20898438 0.19944660
0.00000000 359.20898438 0.19951646
0.00000000 359.20898438 0.19946912
0.00000000 359.20898438 0.19929650
0.00000000 359.20898438 0.19946446
0.00000000 359.20898438 0.19923779
0.00000000 359.26388550 0.19878861
0.00000000 359.26388550 0.19871314
0.00000000 359.26388550 0.19864033
0.00000000 359.26388550 0.19894186
0.00000000 359.26388550 0.19861865
0.00000000 359.26388550 0.19834882
0.00000000 359.26388550 0.19828369
0.00000000 359.26388550 0.19826642
0.00000000 359.26388550 0.19826064
0.00000000 359.26388550 0.19811586
0.00000000 359.26388550 0.19795090
0.00000000 359.26388550 0.19789530
0.00000000 359.26388550 0.19761157
0.00000000 359.26388550 0.19765955
0.00000000 359.26388550 0.19721362
0.00000000 359.26388550 0.19746113
0.00000000 359.26388550 0.19743639
0.00000000 359.26388550 0.19745113
0.00000000 359.26388550 0.19736409
0.00000000 359.26388550 0.19752048
0.00000000 359.26388550 0.19784893
0.00000000 359.26388550 0.19800965
0.00000000 359.26388550 0.19806132
0.00000000 359.31884766 0.19814824
0.00000000 359.31884766 0.19817595
0.00000000 359.31884766 0.19828668
0.00000000 359.31884766 0.19827370
0.00000000 359.31884766 0.19822441
0.00000000 359.31884766 0.19859312
0.00000000 359.31884766 0.19892330
0.00000000 359.31884766 0.19916895
0.00000000 359.31884766 0.19924539
0.00000000 359.31884766 0.19881815
0.00000000 359.31884766 0.19886467
0.00000000 359.31884766 0.19916511
0.00000000 359.31884766 0.19927546
0.00000000 359.31884766 0.19911259
0.00000000 359.31884766 0.19926976
0.00000000 359.31884766 0.19947974
0.00000000 359.31884766 0.19956230
0.00000000 359.31884766 0.19931373
0.00000000 359.31884766 0.19945399
0.00000000 359.31884766 0.19970529
0.00000000 359.31884766 0.19961961
0.00000000 359.37380981 0.19942774
0.00000000 359.37380981 0.19950774
0.00000000 359.37380981 0.19963315
0.00000000 359.37380981 0.19955531
0.00000000 359.37380981 0.19976339
0.00000000 359.37380981 0.19920878
0.00000000 359.42871094 0.19899087
0.00000000 359.42871094 0.19898435
0.00000000 359.42871094 0.19912829
0.00000000 359.48364258 0.19857405
0.00000000 359.48364258 0.19834863
0.00000000 359.48364258 0.19842876
0.00000000 359.53857422 0.19850791
0.00000000 359.53857422 0.19845960
0.00000000 359.59350586 0.19860953
0.00000000 359.59350586 0.19838063
0.00000000 359.64840698 0.19823730
0.00000000 359.64840698 0.19788730
0.00000000 359.70336914 0.19735587
0.00000000 359.75833130 0.19699913
0.00000000 359.81323242 0.19656208
0.00000000 359.81323242 0.19624411
0.00000000 359.86816406 0.19587560
0.00000000 359.97802734 0.19515866
0.00000000 360.03292847 0.19443823
0.00000000 360.19775391 0.19366616
0.00000000 360.30761719 0.19210958
0.00000000 360.58227539 0.18971941
0.00000000 360.91192627 0.18699588
0.00000000 361.18655396 0.18420471
0.00000000 361.51617432 0.18178271
0.00000000 361.79086304 0.18047538
0.00000000 361.90072632 0.17952786
0.00000000 362.01058960 0.17891964
0.00000000 362.01058960 0.17892927
0.00000000 362.06549072 0.17891496
0.00000000 362.12042236 0.17867224
0.00000000 362.12042236 0.17850593
0.00000000 362.17538452 0.17829879
0.00000000 362.23028564 0.17832993
0.00000000 362.23028564 0.17884251
0.00000000 362.28524780 0.17923056
0.00000000 362.34014893 0.17996126
0.00000000 362.39511108 0.18099265
0.00000000 362.50494385 0.18216310
0.00000000 362.61480713 0.18284859
0.00000000 362.66976929 0.18335292
0.00000000 362.72467041 0.18353124
0.00000000 362.77963257 0.18378964
0.00000000 362.83453369 0.18347943
0.00000000 362.88946533 0.18297547
0.00000000 362.94442749 0.18274245
0.00000000 363.05429077 0.18258280
0.00000000 363.10919189 0.18252465
0.00000000 363.16415405 0.18226956
0.00000000 363.27398682 0.18204108
0.00000000 363.32894897 0.18190046
0.00000000 363.38385010 0.18197381
0.00000000 363.38385010 0.18214628
0.00000000 363.43884277 0.18252189
0.00000000 363.43884277 0.18261126
0.00000000 363.49374390 0.18258888
0.00000000 363.49374390 0.18284585
0.00000000 363.54870605 0.18301570
0.00000000 363.54870605 0.18337817
0.00000000 363.54870605 0.18356706
0.00000000 363.60360718 0.18379708
0.00000000 363.60360718 0.18382534
0.00000000 363.60360718 0.18419605
0.00000000 363.60360718 0.18452688
0.00000000 363.60360718 0.18486716
0.00000000 363.65856934 0.18520473
0.00000000 363.65856934 0.18541557
0.00000000 363.65856934 0.18565066
0.00000000 363.65856934 0.18564725
0.00000000 363.65856934 0.18583453
0.00000000 363.65856934 0.18616538
0.00000000 363.65856934 0.18649244
0.00000000 363.65856934 0.18677728
0.00000000 363.65856934 0.18716362
0.00000000 363.65856934 0.18729128
0.00000000 363.65856934 0.18754928
0.00000000 363.65856934 0.18781619
0.00000000 363.65856934 0.18800585
0.00000000 363.65856934 0.18810140
0.00000000 363.65856934 0.18813953
0.00000000 363.65856934 0.18800248
0.00000000 363.65856934 0.18808496
0.00000000 363.65856934 0.18816404
0.00000000 363.65856934 0.18833491
0.00000000 363.65856934 0.18850036
0.00000000 363.65856934 0.18869224
0.00000000 363.65856934 0.18893392
0.00000000 363.65856934 0.18890782
0.00000000 363.65856934 0.18919007
0.00000000 363.65856934 0.18899752
0.00000000 363.71347046 0.18916588
0.00000000 363.71347046 0.18923445
0.00000000 363.71347046 0.18937410
0.00000000 363.71347046 0.18943579
0.00000000 363.71347046 0.18929186
0.00000000 363.71347046 0.18950371
0.00000000 363.71347046 0.18968523
0.00000000 363.71347046 0.18986984
0.00000000 363.71347046 0.18980649
0.00000000 363.71347046 0.18986849
0.00000000 363.71347046 0.18998289
0.00000000 363.71347046 0.18983248
0.00000000 363.71347046 0.18980198
0.00000000 363.71347046 0.19010136
0.00000000 363.71347046 0.19029632
0.00000000 363.71347046 0.19032973
0.00000000 363.71347046 0.19021949
0.00000000 363.71347046 0.19040510
0.00000000 363.71347046 0.19021730
0.00000000 363.71347046 0.19018681
0.00000000 363.71347046 0.19042581
0.00000000 363.71347046 0.19035210
0.00000000 363.71347046 0.19048077
0.00000000 363.71347046 0.19072725
0.00000000 363.71347046 0.19076940
0.00000000 363.71347046 0.19089290
0.00000000 363.76843262 0.19083555
0.00000000 363.76843262 0.19118886
0.00000000 363.76843262 0.19126037
0.00000000 363.76843262 0.19112167
0.00000000 363.76843262 0.19131707
0.00000000 363.76843262 0.19137149
0.00000000 363.76843262 0.19128031
0.00000000 363.76843262 0.19128133
0.00000000 363.76843262 0.19143648
0.00000000 363.76843262 0.19155036
0.00000000 363.76843262 0.19171441
0.00000000 363.76843262 0.19157919
0.00000000 363.76843262 0.19150695
0.00000000 363.76843262 0.19162998
0.00000000 363.76843262 0.19207217
0.00000000 363.76843262 0.19238444
0.00000000 363.76843262 0.19257516
0.00000000 363.76843262 0.19269970
0.00000000 363.76843262 0.19276047
0.00000000 363.76843262 0.19257180
0.00000000 363.76843262 0.19289987
0.00000000 363.76843262 0.19308481
0.00000000 363.76843262 0.19325896
0.00000000 363.76843262 0.19338009
0.00000000 363.76843262 0.19359969
0.00000000 363.76843262 0.19377151
0.00000000 363.76843262 0.19407748
0.00000000 363.82336426 0.19419400
0.00000000 363.82336426 0.19414058
0.00000000 363.82336426 0.19410452
0.00000000 363.82336426 0.19388179
0.00000000 363.82336426 0.19402677
0.00000000 363.82336426 0.19412063
0.00000000 363.82336426 0.19410814
0.00000000 363.82336426 0.19404960
0.00000000 363.82336426 0.19397181
0.00000000 363.82336426 0.19373286
0.00000000 363.82336426 0.19378407
0.00000000 363.82336426 0.19361213
0.00000000 363.82336426 0.19362143
0.00000000 363.82336426 0.19366629
0.00000000 363.82336426 0.19369599
0.00000000 363.82336426 0.19370028
0.00000000 363.82336426 0.19364369
0.00000000 363.82336426 0.19386095
0.00000000 363.82336426 0.19415089
0.00000000 363.82336426 0.19409879
0.00000000 363.82336426 0.19383524
0.00000000 363.82336426 0.19386309
0.00000000 363.87826538 0.19397581
0.00000000 363.87826538 0.19402973
0.00000000 363.87826538 0.19415107
0.00000000 363.87826538 0.19429764
0.00000000 363.87826538 0.19466271
0.00000000 363.87826538 0.19487359
0.00000000 363.87826538 0.19469695
0.00000000 363.87826538 0.19479683
0.00000000 363.87826538 0.19477056
0.00000000 363.87826538 0.19503017
0.00000000 363.87826538 0.19509365
0.00000000 363.87826538 0.19512346
0.00000000 363.87826538 0.19477506
0.00000000 363.87826538 0.19470266
0.00000000 363.87826538 0.19467650
0.00000000 363.87826538 0.19480510
0.00000000 363.87826538 0.19458254
0.00000000 363.87826538 0.19458167
0.00000000 363.87826538 0.19446357
0.00000000 363.93322754 0.19426391
0.00000000 363.93322754 0.19420086
0.00000000 363.93322754 0.19382873
0.00000000 363.93322754 0.19375658
0.00000000 363.93322754 0.19371976
0.00000000 363.93322754 0.19359367
0.00000000 363.93322754 0.19360273
0.00000000 363.93322754 0.19364138
0.00000000 363.93322754 0.19379163
0.00000000 363.93322754 0.19402425
0.00000000 363.93322754 0.19440812
0.00000000 363.93322754 0.19440529
0.00000000 363.93322754 0.19466771
0.00000000 363.93322754 0.19489416
0.00000000 363.93322754 0.19507097
0.00000000 363.93322754 0.19533786
0.00000000 363.93322754 0.19562927
0.00000000 363.93322754 0.19607329
0.00000000 363.93322754 0.19647188
0.00000000 363.93322754 0.19652528
0.00000000 363.93322754 0.19656923
0.00000000 363.93322754 0.19658300
0.00000000 363.93322754 0.19669597
0.00000000 363.98812866 0.19658163
0.00000000 363.98812866 0.19683498
0.00000000 363.98812866 0.19657505
0.00000000 363.98812866 0.19663441
0.00000000 363.98812866 0.19671433
0.00000000 363.98812866 0.19674999
0.00000000 363.98812866 0.19688167
0.00000000 363.98812866 0.19691671
0.00000000 363.98812866 0.19668688
0.00000000 363.98812866 0.19664158
0.00000000 363.98812866 0.19667713
0.00000000 363.98812866 0.19643144
0.00000000 363.98812866 0.19632410
0.00000000 363.98812866 0.19651099
0.00000000 363.98812866 0.19657809
0.00000000 363.98812866 0.19666556
0.00000000 363.98812866 0.19670855
0.00000000 363.98812866 0.19662441
0.00000000 363.98812866 0.19665596
0.00000000 363.98812866 0.19645122
0.00000000 363.98812866 0.19624968
0.00000000 363.98812866 0.19625388
0.00000000 363.98812866 0.19656031
0.00000000 363.98812866 0.19643448
0.00000000 363.98812866 0.19638108
0.00000000 363.98812866 0.19624195
0.00000000 363.98812866 0.19626607
0.00000000 363.98812866 0.19644742
0.00000000 363.98812866 0.19659029
0.00000000 363.98812866 0.19629805
0.00000000 363.98812866 0.19647735
0.00000000 363.98812866 0.19643624
0.00000000 363.98812866 0.19636530
0.00000000 363.98812866 0.19638932
0.00000000 363.98812866 0.19628398
0.00000000 363.98812866 0.19629236
0.00000000 363.98812866 0.19645514
0.00000000 363.98812866 0.19617213
0.00000000 363.98812866 0.19611064
0.00000000 363.98812866 0.19625494
0.00000000 363.98812866 0.19637407
0.00000000 363.98812866 0.19654348
0.00000000 363.98812866 0.19681723
0.00000000 363.98812866 0.19689992
0.00000000 363.98812866 0.19684589
0.00000000 363.98812866 0.19706416
0.00000000 363.98812866 0.19729041
0.00000000 363.98812866 0.19737813
0.00000000 363.98812866 0.19731122
0.00000000 363.98812866 0.19748262
0.00000000 363.98812866 0.19759336
0.00000000 363.98812866 0.19775958
0.00000000 363.98812866 0.19764633
0.00000000 363.98812866 0.19757102
0.00000000 363.98812866 0.19772334
0.00000000 363.98812866 0.19755529
0.00000000 363.98812866 0.19736628
0.00000000 363.98812866 0.19726513
0.00000000 363.98812866 0.19746812
0.00000000 363.98812866 0.19726221
0.00000000 363.98812866 0.19740590
0.00000000 363.98812866 0.19751880
0.00000000 363.98812866 0.19753189
0.00000000 363.98812866 0.19757919
0.00000000 363.98812866 0.19760115
0.00000000 363.98812866 0.19757827
0.00000000 363.98812866 0.19760883
0.00000000 363.98812866 0.19746011
0.00000000 363.98812866 0.19754323
0.00000000 363.98812866 0.19783247
0.00000000 363.98812866 0.19782260
0.00000000 363.98812866 0.19767225
0.00000000 363.98812866 0.19762166
0.00000000 363.98812866 0.19744164
0.00000000 363.98812866 0.19703405
0.00000000 364.04309082 0.19726637
0.00000000 364.04309082 0.19714938
0.00000000 364.04309082 0.19691369
0.00000000 364.04309082 0.19652624
0.00000000 364.04309082 0.19675900
0.00000000 364.04309082 0.19639991
0.00000000 364.04309082 0.19646926
0.00000000 364.04309082 0.19680831
0.00000000 364.04309082 0.19679725
0.00000000 364.04309082 0.19695583
0.00000000 364.04309082 0.19734375
0.00000000 364.04309082 0.19766042
0.00000000 364.04309082 0.19784203
0.00000000 364.04309082 0.19789775
0.00000000 364.04309082 0.19765969
0.00000000 364.04309082 0.19769789
0.00000000 364.04309082 0.19792315
0.00000000 364.04309082 0.19788381
0.00000000 364.04309082 0.19801848
0.00000000 364.04309082 0.19803517
0.00000000 364.09799194 0.19812126
0.00000000 364.09799194 0.19794753
0.00000000 364.09799194 0.19794931
0.00000000 364.09799194 0.19792566
0.00000000 364.09799194 0.19785254
0.00000000 364.15295410 0.19770886
0.00000000 364.15295410 0.19728090
0.00000000 364.15295410 0.19726911
0.00000000 364.15295410 0.19725214
0.00000000 364.15295410 0.19728862
0.00000000 364.15295410 0.19746639
0.00000000 364.15295410 0.19737299
0.00000000 364.15295410 0.19723243
0.00000000 364.20788574 0.19740373
0.00000000 364.20788574 0.19732939
0.00000000 364.20788574 0.19715975
0.00000000 364.20788574 0.19712973
0.00000000 364.20788574 0.19737373
0.00000000 364.20788574 0.19730927
0.00000000 364.20788574 0.19743994
0.00000000 364.20788574 0.19742283
0.00000000 364.20788574 0.19761816
0.00000000 364.20788574 0.19766048
0.00000000 364.20788574 0.19763526
0.00000000 364.20788574 0.19787508
0.00000000 364.20788574 0.19786726
0.00000000 364.20788574 0.19805904
0.00000000 364.20788574 0.19814280
0.00000000 364.20788574 0.19817975
0.00000000 364.20788574 0.19799203
0.00000000 364.20788574 0.19803604
0.00000000 364.20788574 0.19844474
0.00000000 364.20788574 0.19859163
0.00000000 364.20788574 0.19849351
0.00000000 364.20788574 0.19849142
0.00000000 364.20788574 0.19841428
0.00000000 364.20788574 0.19826245
0.00000000 364.20788574 0.19811094
0.00000000 364.20788574 0.19800250
0.00000000 364.20788574 0.19782962
0.00000000 364.20788574 0.19773486
0.00000000 364.20788574 0.19757000
0.00000000 364.20788574 0.19768590
0.00000000 364.20788574 0.19747795
0.00000000 364.20788574 0.19763348
0.00000000 364.20788574 0.19758542
0.00000000 364.20788574 0.19775860
0.00000000 364.20788574 0.19757803
0.00000000 364.20788574 0.19743942
0.00000000 364.20788574 0.19756947
0.00000000 364.20788574 0.19755107
0.00000000 364.20788574 0.19779764
0.00000000 364.20788574 0.19776425
0.00000000 364.20788574 0.19765155
0.00000000 364.20788574 0.19775744
0.00000000 364.20788574 0.19776362
0.00000000 364.20788574 0.19784135
0.00000000 364.20788574 0.19785312
0.00000000 364.20788574 0.19796175
0.00000000 364.20788574 0.19809100
0.00000000 364.20788574 0.19797401
0.00000000 364.20788574 0.19833450
0.00000000 364.20788574 0.19837774
0.00000000 364.20788574 0.19845387
0.00000000 364.20788574 0.19855650
0.00000000 364.20788574 0.19848646
0.00000000 364.20788574 0.19854267
0.00000000 364.20788574 0.19832273
0.00000000 364.20788574 0.19872732
0.00000000 364.20788574 0.19878338
0.00000000 364.20788574 0.19908822
0.00000000 364.20788574 0.19901736
0.00000000 364.20788574 0.19921875
0.00000000 364.20788574 0.19909894
0.00000000 364.20788574 0.19932851
0.00000000 364.20788574 0.19962069
0.00000000 364.20788574 0.19967411
0.00000000 364.20788574 0.19973828
0.00000000 364.20788574 0.19968830
0.00000000 364.20788574 0.19963458
0.00000000 364.20788574 0.19982137
0.00000000 364.20788574 0.19970566
0.00000000 364.20788574 0.19977602
0.00000000 364.20788574 0.19992442
0.00000000 364.20788574 0.19970933
0.00000000 364.20788574 0.19971921
0.00000000 364.20788574 0.19982645
0.00000000 364.20788574 0.19958344
0.00000000 364.20788574 0.19986014
0.00000000 364.20788574 0.19974308
0.00000000 364.20788574 0.19974430
0.00000000 364.20788574 0.19949819
0.00000000 364.20788574 0.19920427
0.00000000 364.20788574 0.19888309
0.00000000 364.20788574 0.19899969
0.00000000 364.20788574 0.19920015
0.00000000 364.20788574 0.19882949
0.00000000 364.20788574 0.19887437
0.00000000 364.20788574 0.19890842
0.00000000 364.20788574 0.19876644
0.00000000 364.20788574 0.19864777
0.00000000 364.20788574 0.19829766
0.00000000 364.20788574 0.19841154
0.00000000 364.20788574 0.19848521
0.00000000 364.20788574 0.19829825
0.00000000 364.20788574 0.19823526
0.00000000 364.20788574 0.19819790
0.00000000 364.20788574 0.19826876
0.00000000 364.20788574 0.19845143
0.00000000 364.20788574 0.19839354
0.00000000 364.20788574 0.19855823
0.00000000 364.20788574 0.19870837
0.00000000 364.20788574 0.19862260
0.00000000 364.20788574 0.19862762
0.00000000 364.20788574 0.19845489
0.00000000 364.20788574 0.19886586
0.00000000 364.20788574 0.19909070
0.00000000 364.20788574 0.19916922
0.00000000 364.20788574 0.19921225
0.00000000 364.20788574 0.19946949
0.00000000 364.20788574 0.19961718
0.00000000 364.20788574 0.19951454
0.00000000 364.20788574 0.19955613
0.00000000 364.20788574 0.19949816
0.00000000 364.20788574 0.19975600
0.00000000 364.20788574 0.19950037
0.00000000 364.20788574 0.19925676
0.00000000 364.20788574 0.19929415
0.00000000 364.20788574 0.19949839
0.00000000 364.20788574 0.19977209
0.00000000 364.20788574 0.20010456
0.00000000 364.20788574 0.20012893
0.00000000 364.20788574 0.19994478
0.00000000 364.20788574 0.19998261
0.00000000 364.20788574 0.19988202
0.00000000 364.20788574 0.20008215
0.00000000 364.20788574 0.20031565
0.00000000 364.20788574 0.20041576
0.00000000 364.20788574 0.20033878
0.00000000 364.20788574 0.20019332
0.00000000 364.20788574 0.20023830
0.00000000 364.20788574 0.20016254
0.00000000 364.20788574 0.20038545
0.00000000 364.20788574 0.20029581
0.00000000 364.20788574 0.19992112
0.00000000 364.20788574 0.19956438
0.00000000 364.20788574 0.19968662
0.00000000 364.20788574 0.19966875
0.00000000 364.20788574 0.19967125
0.00000000 364.20788574 0.19933259
0.00000000 364.20788574 0.19923040
0.00000000 364.20788574 0.19899793
0.00000000 364.20788574 0.19891483
0.00000000 364.26278687 0.19884901
0.00000000 364.26278687 0.19904970
0.00000000 364.26278687 0.19890904
0.00000000 364.26278687 0.19864231
0.00000000 364.26278687 0.19863169
0.00000000 364.26278687 0.19850868
0.00000000 364.26278687 0.19874188
0.00000000 364.26278687 0.19849451
0.00000000 364.26278687 0.19846690
0.00000000 364.26278687 0.19862603
0.00000000 364.26278687 0.19828291
0.00000000 364.26278687 0.19832414
0.00000000 364.26278687 0.19851103
0.00000000 364.26278687 0.19833420
0.00000000 364.26278687 0.19845621
0.00000000 364.26278687 0.19850506
0.00000000 364.26278687 0.19843835
0.00000000 364.26278687 0.19854504
0.00000000 364.26278687 0.19848256
0.00000000 364.26278687 0.19859414
0.00000000 364.26278687 0.19856440
0.00000000 364.26278687 0.19841896
0.00000000 364.26278687 0.19821325
0.00000000 364.26278687 0.19856863
0.00000000 364.26278687 0.19860198
0.00000000 364.26278687 0.19859830
0.00000000 364.26278687 0.19882618
0.00000000 364.26278687 0.19899431
0.00000000 364.26278687 0.19935347
0.00000000 364.26278687 0.19918862
0.00000000 364.26278687 0.19918019
0.00000000 364.26278687 0.19921492
0.00000000 364.26278687 0.19922659
0.00000000 364.26278687 0.19935399
0.00000000 364.26278687 0.19972123
0.00000000 364.26278687 0.19989100
0.00000000 364.26278687 0.19972707
0.00000000 364.26278687 0.19999130
0.00000000 364.26278687 0.20006473
0.00000000 364.26278687 0.19980627
0.00000000 364.26278687 0.19978511
0.00000000 364.26278687 0.19991127
0.00000000 364.26278687 0.20004691
0.00000000 364.26278687 0.20012151
0.00000000 364.26278687 0.19986148
0.00000000 364.26278687 0.20013070
0.00000000 364.26278687 0.20010667
0.00000000 364.26278687 0.20037715
0.00000000 364.26278687 0.20025168
0.00000000 364.26278687 0.20018913
0.00000000 364.26278687 0.20011006
0.00000000 364.26278687 0.20018426
0.00000000 364.26278687 0.20032808
0.00000000 364.26278687 0.20001137
0.00000000 364.26278687 0.20007826
0.00000000 364.26278687 0.19986546
0.00000000 364.26278687 0.20008455
0.00000000 364.26278687 0.19979611
0.00000000 364.26278687 0.19993895
0.00000000 364.26278687 0.19991806
0.00000000 364.26278687 0.19974694
0.00000000 364.26278687 0.19936331
0.00000000 364.26278687 0.19940947
0.00000000 364.26278687 0.19940858
